timestamp,RPC,url,title,marketing_tags,brand,section,price_data,stock,assets,metadata,variants
1747318207,61070,https://alkoteka.com/product/shampanskoe-1/mezon-game-karakter_61070,"Мэзон Гамэ Карактер, Белое, 0.75 Л",,,"Шампанское и игристое,Шампанское","{'current': 9970.0, 'original': 9970.0, 'sale_tag': ''}","{'in_stock': True, 'count': 3}","{'main_image': 'https://web.alkoteka.com/resize/350_500/product/21/7e/61070_image.png', 'set_images': '', 'view360': '', 'video': ''}","{'__description': '', 'Артикул': '61070', 'Код товара': '61070', 'Цвет': 'Белое', 'Объем': '0.75 Л', 'Подназвание': 'Maison Gamet Caracteres', 'Статус': 'active'}",2
1747318207,57678,https://alkoteka.com/product/vino-igristoe/shatotaman-roza-tamani_57678,"ШатоТамань Роза Тамани, Розовое, 0.75 Л",,,"Шампанское и игристое,Вино игристое","{'current': 499.0, 'original': 579.0, 'sale_tag': 'Скидка 14%'}","{'in_stock': True, 'count': 1517}","{'main_image': 'https://web.alkoteka.com/resize/350_500/product/78/45/57678_image.png', 'set_images': '', 'view360': '', 'video': ''}","{'__description': '', 'Артикул': '57678', 'Код товара': '57678', 'Цвет': 'Розовое', 'Объем': '0.75 Л', 'Подназвание': None, 'Статус': 'active'}",2
1747318207,61110,https://alkoteka.com/product/vino-igristoe/cinzano-rose-edition_61110,"Cinzano Rose Edition, Розовое, 0.75 Л",,,"Шампанское и игристое,Вино игристое","{'current': 1449.0, 'original': 1449.0, 'sale_tag': ''}","{'in_stock': True, 'count': 549}","{'main_image': 'https://web.alkoteka.com/resize/350_500/product/2a/25/61110_image.png', 'set_images': '', 'view360': '', 'video': ''}","{'__description': '', 'Артикул': '61110', 'Код товара': '61110', 'Цвет': 'Розовое', 'Объем': '0.75 Л', 'Подназвание': None, 'Статус': 'active'}",2
1747318207,41039,https://alkoteka.com/product/vino-igristoe/mastro-binelli-bryut_41039,"Мастро Бинелли Брют, Белое, 1.5 Л",,,"Шампанское и игристое,Вино игристое","{'current': 2290.0, 'original': 2290.0, 'sale_tag': ''}","{'in_stock': True, 'count': 334}","{'main_image': 'https://web.alkoteka.com/resize/350_500/product/d2/56/41039_image.png', 'set_images': '', 'view360': '', 'video': ''}","{'__description': '', 'Артикул': '41039', 'Код товара': '41039', 'Цвет': 'Белое', 'Объем': '1.5 Л', 'Подназвание': 'Mastro Binelli Brut', 'Статус': 'active'}",2
1747318207,95823,https://alkoteka.com/product/vino-igristoe/desono-sovinon-ekstra-bryut_95823,"Десоно Совиньон Экстра Брют, Белое, 0.75 Л",,,"Шампанское и игристое,Вино игристое","{'current': 739.0, 'original': 739.0, 'sale_tag': ''}","{'in_stock': True, 'count': 877}","{'main_image': 'https://web.alkoteka.com/resize/350_500/product/d3/66/95823_image.png', 'set_images': '', 'view360': '', 'video': ''}","{'__description': '', 'Артикул': '95823', 'Код товара': '95823', 'Цвет': 'Белое', 'Объем': '0.75 Л', 'Подназвание': 'Desono Sauvignon Extra Brut', 'Статус': 'active'}",2
1747318207,46612,https://alkoteka.com/product/vino-igristoe/shato-taman-rezerv-ekstra-bryut-rozovoe_46612,"Шато Тамань Резерв Экстра Брют Розовое, 0.75 Л",,,"Шампанское и игристое,Вино игристое","{'current': 739.0, 'original': 919.0, 'sale_tag': 'Скидка 20%'}","{'in_stock': True, 'count': 594}","{'main_image': 'https://web.alkoteka.com/resize/350_500/product/34/66/46612_image.png', 'set_images': '', 'view360': '', 'video': ''}","{'__description': '', 'Артикул': '46612', 'Код товара': '46612', 'Цвет': 'Розовое', 'Объем': '0.75 Л', 'Подназвание': None, 'Статус': 'active'}",2
1747318207,43940,https://alkoteka.com/product/vino-igristoe/kyuve-aleksandr-blan-de-nuar_43940,"Кюве Александр Блан де Нуар, Белое, 0.75 Л",,,"Шампанское и игристое,Вино игристое","{'current': 995.0, 'original': 1129.0, 'sale_tag': 'Скидка 12%'}","{'in_stock': True, 'count': 373}","{'main_image': 'https://web.alkoteka.com/resize/350_500/product/02/3e/43940_image.png', 'set_images': '', 'view360': '', 'video': ''}","{'__description': '', 'Артикул': '43940', 'Код товара': '43940', 'Цвет': 'Белое', 'Объем': '0.75 Л', 'Подназвание': 'Cuvee Alexander Blanc de Noirs', 'Статус': 'active'}",2
1747318207,61300,https://alkoteka.com/product/vino-igristoe/chinzano-asti_61300,"Чинзано Асти, Белое, 0.75 Л",,,"Шампанское и игристое,Вино игристое","{'current': 1449.0, 'original': 2099.0, 'sale_tag': 'Скидка 31%'}","{'in_stock': True, 'count': 905}","{'main_image': 'https://web.alkoteka.com/resize/350_500/product/33/e6/61300_image.png', 'set_images': '', 'view360': '', 'video': ''}","{'__description': '', 'Артикул': '61300', 'Код товара': '61300', 'Цвет': 'Белое', 'Объем': '0.75 Л', 'Подназвание': 'Cinzano Asti', 'Статус': 'active'}",2
1747318207,38724,https://alkoteka.com/product/vino-igristoe/usadba-divnomorskoe-blan-de-nuar_38724,"Усадьба Дивноморское Блан де Нуар, Белое, 0.75 Л",,,"Шампанское и игристое,Вино игристое","{'current': 3990.0, 'original': 3990.0, 'sale_tag': ''}","{'in_stock': True, 'count': 11}","{'main_image': 'https://web.alkoteka.com/resize/350_500/product/ac/4f/38724_image.png', 'set_images': '', 'view360': '', 'video': ''}","{'__description': '', 'Артикул': '38724', 'Код товара': '38724', 'Цвет': 'Белое', 'Объем': '0.75 Л', 'Подназвание': None, 'Статус': 'active'}",2
1747318207,42455,https://alkoteka.com/product/vino-igristoe/kol-de-mec-ekstra-dray_42455,"Коль де Мец Экстра Драй, Белое, 0.75 Л",,,"Шампанское и игристое,Вино игристое","{'current': 1770.0, 'original': 1770.0, 'sale_tag': ''}","{'in_stock': True, 'count': 707}","{'main_image': 'https://web.alkoteka.com/resize/350_500/product/d7/83/42455_image.png', 'set_images': '', 'view360': '', 'video': ''}","{'__description': '', 'Артикул': '42455', 'Код товара': '42455', 'Цвет': 'Белое', 'Объем': '0.75 Л', 'Подназвание': 'Col de Mez Extra Dry', 'Статус': 'active'}",2
